"","Symbol","Min","Max","Average","Standard_Deviation","Covariance"
"1006","NILKAMAL",930.35,2260.3,1529.24476861167,316.939109078868,99535.128949757
"1007","NIPPOBATRY",740,1146.4,919.802525252525,78.2758035780945,5946.90452996565
"1008","NITCO",29.55,117.85,63.1045454545455,18.8910742623837,353.533597258005
"1009","NITESHEST",7.4,15.35,11.029797979798,1.90653201692887,3.61533533717744
"1010","NITINFIRE",3.65,45.7,22.9066666666667,11.0983510829823,123.604326248313
"1011","NITINSPIN",49.3,139.05,90.469595959596,25.7078689145545,659.680220341062
"1012","NLCINDIA",71.7,120.45,92.8656160458453,12.0610203091667,145.274124818858
"1013","NMDC",76.65,150.25,115.097373737374,18.207585707592,328.745683177933
"1014","NOCIL",38.85,188.55,90.9564646464647,42.8865338545676,1837.29021002535
"1015","NOIDATOLL",8.35,25.2,16.7310101010101,5.44810287059282,29.8116643152169
"1016","NORBTEAEXP",4.5,10.5,7.33338607594937,1.29242638413516,1.6386472021298
"1017","NRAIL",228.45,478.55,302.007027027027,52.6455193841042,2704.30619440364
"1018","NRBBEARING",104.1,176.3,121.61595959596,13.0324943408123,166.087069245082
"1019","NSIL",565.15,1477.25,858.548775510204,226.614092795908,51431.0059336839
"1020","NTL",3.5,8.35,4.80837209302326,1.18624304894915,1.42806063899152
"1021","NTPC",12.5,2000,786.94999253174,545.490009188087,296617.561478473
"1022","NUCLEUS",151.5,567.45,266.733737373737,81.7737585303617,6614.61264550362
"1023","NUTEK",0.55,2,0.767290748898678,0.260589277965552,0.0671097480331806
"1024","NV20IWIN",35.25,49.45,42.0075847457627,3.50665538855249,11.8567283321313
"1025","OBEROIRLTY",216.8,513,336.797676767677,71.276610838962,5074.48811549708
"1026","OCCL",395,1412.1,856.594012605042,289.553472765207,83908.8573037704
"1027","OCL",397.05,1582.2,909.781048387097,321.811155166513,103656.399013237
"1028","OFSS",2867.6,4098.05,3519.40494949495,216.583073001742,45615.7195149164
"1029","OIL",259.6,485,348.758787878788,44.7204828640816,1975.03285127592
"1030","OILCOUNTUB",23.45,58.35,38.8234343434343,9.69172433419736,93.7196187891056
"1031","OISL",3.65,14.2,7.17989898989899,2.85677598318741,8.24318377090746
"1032","OMAXAUTO",53.6,103.3,73.1570707070707,8.31333379155488,66.0162092585777
"1033","OMAXE",133,230.8,173.559696969697,24.850814731573,614.010467304625
"1034","OMKARCHEM",71.95,242.95,145.84898989899,41.9995229511887,1764.35544069235
"1035","OMMETALS",37.2,82.15,51.0107070707071,9.36994541229581,87.5612693841246
"1036","ONELIFECAP",18.05,60.35,27.230303030303,5.79188065199328,34.3700299043062
"1037","ONGC",156.95,312,205.502121212121,34.843677516879,1199.08511194945
"1038","ONMOBILE",52.85,134.7,89.9190909090909,23.3156335838166,540.645653202061
"1039","ONWARDTEC",58.85,160.95,84.899595959596,24.2226282318807,583.397982313009
"1040","OPTOCIRCUI",6.9,16.1,10.140101010101,1.68018126971111,2.79128566024619
"1041","ORBITCORP",1.45,9.15,5.20475,1.58523574537703,2.52080739348371
"1042","ORBTEXP",124.5,388.65,215.877373737374,69.4493962307339,4867.34387102809
"1043","ORCHIDPHAR",16.85,64.05,31.7954545454545,9.04098766960546,82.6224397313213
"1044","ORICONENT",41.45,71.65,57.459696969697,4.73082074145109,21.0705219604956
"1045","ORIENTABRA",28.55,65.3,38.6884848484848,7.17913070922619,51.3249564470617
"1046","ORIENTALTL",4.8,21.8,10.7307053941909,3.81534966372391,14.5819780065734
"1047","ORIENTBANK",76.45,181.75,121.119494949495,21.2557510376264,447.87750904797
"1048","ORIENTBELL",117.5,348.5,203.451212121212,63.5815866941364,4024.92734290271
"1049","ORIENTCEM",118,225.7,155.342828282828,19.0094280380237,355.378198104527
"1050","ORIENTHOT",19.5,46.65,29.7346464646465,7.25218357639766,53.5603728070175
"1051","ORIENTLTD",53.35,226.8,83.4704109589041,33.5174981133095,1123.1959810703
"1052","ORIENTPPR",30.5,141.5,74.7369696969697,26.3288368275815,692.668013249908
"1053","ORIENTREF",72,169.7,118.622727272727,28.1539888594986,795.218147773279
"1054","ORISSAMINE",1386.85,2616.95,2006.19212121212,213.191085260524,44231.4042784321
"1055","ORTEL",27.15,199.75,117.373148148148,55.1447456551184,3015.68645141275
"1056","ORTINLABSS",14.1,33.6,19.0767676767677,3.12437291790324,9.38792924181082
"1057","PAEL",7,16.9,11.7934567901235,1.94360156177271,3.77683328749542
"1058","PAGEIND",9880.95,25541.55,15268.5101010101,3066.1756186794,9261018.38950768
"1059","PALREDTEC",62.5,175.65,101.901459854015,25.7176419529421,647.100094000356
"1060","PANACEABIO",85.35,288.35,144.044343434343,47.2722075601998,2222.14765589089
"1061","PANACHE",85.75,120.55,99.9133561643836,5.66411051876849,31.1252175247992
"1062","PANAMAPET",52.85,263.8,117.677272727273,56.560413972864,3181.04996641516
"1063","PANORAMUNI",7,16.8,10.4785858585859,1.66731985114867,2.87166930437983
"1064","PAPERPROD",183.3,360.7,254.724949494949,32.8874428238712,1061.90612592524
"1065","PARABDRUGS",3.85,11.35,7.26858585858586,1.5760087766799,2.42480884758516
"1066","PARACABLES",2.3,18.8,4.62328629032258,2.61249466418546,6.88784193752037
"1067","PARAGMILK",208.05,340.8,263.973945409429,33.4457900818028,1110.6440211628
"1068","PARSVNATH",11.7,32.65,17.9593686354379,4.60609997150562,20.7882265576292
"1069","PATELENG",43.95,116.85,73.4439393939394,15.6919798758942,244.633327045761
"1070","PATINTLOG",70.65,123.95,88.0527272727273,11.2486102441799,125.111760397497
"1071","PATSPINLTD",7.65,41.5,16.3173155737705,8.25993536319202,68.2318217507658
"1072","PBAINFRA",12.7,30.35,19.5464646464646,3.42645586928425,11.4485430213062
"1073","PCJEWELLER",246.25,551,394.29303030303,60.0839288746774,3574.29378106981
"1074","PDMJEPAPER",12.5,33.15,21.7448394495413,5.87982150185739,34.8659583860593
"1075","PDPL",16.65,77.4,28.8060606060606,10.5961877089796,111.714598208809
"1076","PDSMFL",144.85,304.3,199.990909090909,42.6542417616935,1816.25059946632
"1077","PDUMJEIND",9.15,23.95,12.3957055214724,2.57037065229003,6.53970547747159
"1078","PDUMJEPULP",14.3,53.7,22.63,6.41284010549331,41.555455465587
"1079","PEARLPOLY",11.95,46.35,26.8747454175153,8.74161777433711,75.9561569267218
"1080","PEL",868.35,119990,5412.80753424658,19310.9324738465,374452453.067525
"1081","PENIND",39.65,75.6,50.1059595959596,8.09731173453878,64.7241504825584
"1082","PENINLAND",13.3,37.8,20.8380808080808,5.11372877827406,25.8526921952317
"1083","PENPEBS",86.7,192.3,140.655858585859,25.2614752459035,625.29453406535
"1084","PERSISTENT",563.6,771.25,644.971717171717,43.9971128524707,1856.60644501697
"1085","PETRONENGG",122.95,263.45,161.574343434343,26.6897772345365,706.788982486812
"1086","PETRONET",202.45,450.65,313.146666666667,73.0570844965887,5331.42036302294
"1087","PFC",113.85,1376.19,656.728902691511,527.047879765808,277101.122732345
"1088","PFIZER",1625.1,2383.65,1855.27323232323,134.576301617864,18115.3047644972
"1089","PFOCUS",42.35,125.3,79.9077620967742,22.1780671351306,490.932081398664
"1090","PFS",29.95,49.7,39.0427272727273,3.28279431252458,10.4543501104159
"1091","PGEL",82.25,438.2,207.582929292929,97.807323120392,9548.13966604302
"1092","PGHH",5256,9863.45,7181.86181818182,1016.6228572252,1027253.65329877
"1093","PGIL",112,252.65,174.565454545455,39.8708869992471,1585.25281192492
"1094","PHILIPCARB",82.75,1053.65,380.002121212121,281.293153649401,79114.5380914918
"1095","PHOENIXLL",89.8,237.9,151.574582338902,37.6449335376914,1420.19058476836
"1096","PHOENIXLTD",242.4,644.65,399.59303030303,83.6387573901133,6919.31561004785
"1097","PIDILITIND",530.25,944.55,709.61898989899,90.0042162360918,8036.18748212898
"1098","PIIND",516.15,986.4,772.028282828283,99.1125356080485,9762.78969431154
"1099","PILANIINVS",1067.7,3194.8,1851.27311608961,614.576325609985,379291.813026154
"1100","PILITA",8.25,38.95,15.4367676767677,5.06367168243115,25.4382771132376
"1101","PINCON",30.6,156.65,65.5469736842105,15.4165670079513,240.331986685877
"1102","PIONDIST",86.7,377.25,177.072525252525,40.8008659297108,1649.32451707357
"1103","PIONEEREMB",33.75,93.85,49.5656565656566,10.4080236256815,109.065551261604
"1104","PIRPHYTO",33,118.35,79.3600461893764,17.2109537821253,296.102164365217
"1105","PITTILAM",26.8,114.95,53.5644444444444,14.7858662421521,216.158600877193
"1106","PKTEA",120,407.35,158.997291666667,39.9610870607855,1571.58438198069
"1107","PLASTIBLEN",220.65,617.15,400.385858585859,95.4537044240796,9047.98814261031
"1108","PNB",71,213.6,130.839134808853,31.4382711323358,984.288668695642
"1109","PNBGILTS",22.5,61.8,40.2280808080808,12.8667347729777,165.648624330348
"1110","PNBHOUSING",797.7,1687.6,1266.41898954704,270.466854405844,73610.194180941
"1111","PNC",13.3,29.35,19.9902834008097,4.01415051810414,15.7185857470169
"1112","PNCINFRA",99.95,579.8,257.76595959596,185.550622881354,34365.9230544923
"1113","POCHIRAJU",4.15,16.8,7.65647773279352,2.17554836586111,4.80843499273226
"1114","PODDARHOUS",911.85,1589.9,1164.72872928177,173.888206034282,29240.6982917434
"1115","PODDARMENT",197.5,350.55,269.614620938628,32.5674719512307,1058.3058035434
"1116","POKARNA",200.8,1566.4,972.913821138211,371.988884094644,138836.585858795
"1117","POLARIS",143.15,395.25,210.907373737374,51.2342421827058,2596.47280142518
"1118","POLYMED",199.65,608,325.03494949495,87.996887140998,7699.84441551139
"1119","POLYPLEX",203.15,567.1,366.621818181818,104.107365597187,10829.7173534229
"1120","PONNIERODE",145.4,345.6,200.700303030303,30.2022113051636,910.831533922218
"1121","POWERGRID",130.05,225.95,183.711717171717,26.8980080700871,724.136902455731
"1122","POWERMECH",393.5,772.55,554.104949494949,79.4747028396131,6207.67122011614
"1123","PPAP",109.55,698.4,243.789393939394,120.388381509454,14376.5026594896
"1124","PRABHAT",76,242.6,120.337474747475,25.543798115251,636.979334079663
"1125","PRADIP",1.25,3.3,1.95373961218837,0.400806310674515,0.151171822099107
"1126","PRAENG",5.95,15,9.62191919191919,2.40984387955345,5.75436420889052
"1127","PRAJIND",65.65,118.2,83.4647474747475,9.66398813570847,90.6486049768944
"1128","PRAKASH",23.6,195.8,73.5343495934959,39.0794042435695,1516.59379729439
"1129","PRAKASHCON",3.2,20.05,6.38484848484848,4.06180400170315,16.5340537970801
"1130","PRAKASHSTL",0.15,152.25,13.8663194444444,35.7150345761382,1285.10802337104
"1131","PRATIBHA",5.7,47.8,17.9480808080808,10.4406662379099,109.927909632765
"1132","PRECAM",106.1,185.05,138.261595744681,17.1165672623599,282.695171199474
"1133","PRECOT",34.75,109.1,66.3808080808081,16.0414996772836,253.670076013168
"1134","PRECWIRE",69.2,306.3,136.585858585859,43.9688356005595,1924.4812217826
"1135","PREMEXPLN",314.4,526.4,396.76832460733,55.5266769663778,3010.45332577538
"1136","PREMIER",28.15,58.7,33.0811111111111,4.14137337839626,16.7519239766082
"1137","PREMIERPOL",18.1,59.85,31.630407523511,6.55347621208265,42.0189081938448
"1138","PRESSMN",36.65,83.2,55.2744444444444,10.9978111755145,120.231087831759
"1139","PRESTIGE",130.35,334.7,211.682424242424,48.5661390531737,2349.9044386885
"1140","PRICOLLTD",77.75,122.1,89.8684090909091,11.2964299009767,124.435382212536
"1141","PRIMESECU",3.3,62.55,26.0436363636364,15.5385922495659,242.805817997792
"1142","PRISMCEM",59.9,126.55,100.550707070707,15.557542545847,239.538943616325
"1143","PROVOGE",3.05,10.45,4.80413306451613,1.15444160030756,1.31430891577061
"1144","PROZONINTU",24,75.75,37.9128772635815,12.7829959341086,162.595295817242
"1145","PSB",31.85,69.35,48.0991919191919,7.55942981333702,57.1576138203901
"1146","PSL",2.75,12.35,5.96141414141414,1.69422573176185,2.91774945814419
"1147","PSPPROJECT",199.5,535.7,361.208053691275,83.0516733212315,6934.81075900145
"1148","PSUBNKBEES",217.56,454.68,344.093676767677,55.6346477492103,3079.88209615426
"1149","PTC",57.7,128.2,87.5821212121212,20.2029259551994,407.8851865722
"1150","PTL",39.4,169.8,94.6858585858586,39.9956556600885,1591.83982880424
"1151","PUNJABCHEM",113.65,482.5,257.547373737374,91.8956524788076,8413.79941120721
"1152","PUNJLLOYD",17.8,30.65,21.5831313131313,1.91636973691193,3.5690580399133
"1153","PURVA",37.95,176.2,62.8956565656566,26.3775759784177,681.966268269742
"1154","PVP",4.25,8.4,5.02939393939394,0.53288576945067,0.272139553429027
"1155","PVR",652.6,1613.1,1176.38343434343,252.872703646153,63931.843232405
"1156","QGOLDHALF",1152,1426,1320.14363636364,50.5226787464971,2578.75839427678
"1157","QUESS",467.7,1154.15,743.538661202186,148.108940425935,21693.2213875477
"1158","QUICKHEAL",174.6,325.1,234.783982683983,27.6679490474859,745.953008775389
"1159","RADAAN",1.1,2.9,1.68963068181818,0.39512575800622,0.156037579318829
"1160","RADICO",84.1,297.6,132.200808080808,47.7355057739146,2251.11622364332
"1161","RADIOCITY",337.05,404.75,366.814720812183,16.7944334967804,276.613355239304
"1162","RAIN",28.15,396.4,98.8647474747475,89.8739251042853,8046.18898399992
"1163","RAINBOWPAP",2.05,39.9,7.27809330628803,8.91247850972995,80.5614112720362
"1164","RAIREKMOH",49.55,300.25,94.6810256410256,42.867106911786,1837.79848510316
"1165","RAJESHEXPO",426.15,825.8,601.494141414141,124.539745927997,15460.8269387294
"1166","RAJOIL",1.05,3.55,1.62438775510204,0.449451076988811,0.200266902466508
"1167","RAJSREESUG",21.1,88.75,55.5656565656566,11.8730780385094,140.449898887662
"1168","RAJTV",48.15,73.25,61.0126262626263,4.10503137167876,15.6142206988918
"1169","RAJVIR",38.55,63,44.5905629139073,4.51587293000467,20.3841742480914
"1170","RALLIS",143,269.95,217.332323232323,28.1814029696288,784.51237118145
"1171","RAMANEWS",18.05,39.95,27.0251515151515,4.09995170398047,16.6289711691817
"1172","RAMASTEEL",84.75,940.1,207.148383838384,235.008075551258,55439.3957745778
"1173","RAMCOCEM",356.85,809.25,597.39696969697,112.383681211017,12588.6747027972
"1174","RAMCOIND",80.65,308.75,193.371515151515,63.815547525656,4063.95677027359
"1175","RAMCOSYS",289.95,808.25,487.426161616162,147.972228825059,21939.2667234797
"1176","RAMKY",29.55,258.75,90.4718181818182,43.6099688294191,1898.14400754509
"1177","RAMSARUP",1.35,3.45,1.98761261261261,0.3816823557598,0.148178726130193
"1178","RANASUG",3.45,16.75,8.91151515151515,2.75796577753117,7.62840964298859
"1179","RANEENGINE",442,768.55,576.418106995885,82.388218062927,6741.02155931017
"1180","RANEHOLDIN",498.4,2424.1,1042.96545454545,508.927836477278,258730.676253773
"1181","RASOYPR",0.05,0.3,0.192355889724311,0.0379825887002152,0.000817700658681881
"1182","RATNAMANI",407.75,1099.85,672.652424242424,168.812595930275,28294.1737025825
"1183","RAYMOND",361.2,1057.45,610.127419354839,186.477237959391,34619.985797654
"1184","RBL",290.8,1393.55,888.297777777778,358.158531560913,128781.405400585
"1185","RBLBANK",285.9,589.15,459.396374622357,88.3731524713581,7825.06761052367
"1186","RCF",36.05,104.3,63.4959595959596,21.0138893685849,441.17826718603
"1187","RCOM",10.1,90.6,37.9090909090909,15.5473847398462,244.246193871918
"1188","RDEL",48.65,69.7,60.6783783783784,4.71709312531762,21.7144222881418
"1189","RECLTD",116.85,1800,998.939725933539,382.688209710283,145838.267108563
"1190","REDINGTON",91,205.05,122.03,26.2197872014761,685.731562753036
"1191","REFEX",7,29.5,15.5153535353535,5.22689117182749,27.1827225596041
"1192","REGENCERAM",2.8,9.8,5.86377952755906,1.79723483329275,3.31991162453378
"1193","REIAGROLTD",0.15,0.8,0.470603015075377,0.109280394977337,0.0115539283318355
"1194","RELAXO",360.6,702.05,474.733737373737,60.1878675984143,3516.98587834826
"1195","RELCAPITAL",315.1,856.8,508.899191919192,118.918944894459,14038.1461899665
"1196","RELCNX100",71.05,112.66,93.4270068027211,10.5742496240309,109.803151648114
"1197","RELCONS",32,57.6,41.6359550561798,5.120065349892,25.0998804408341
"1198","RELDIVOPP",16.04,29.58,23.8658762886598,3.31854471469282,11.4586489411013
"1199","RELIANCE",780.9,1650.1,1105.16985887097,206.849614121961,42632.3117775945
"1200","RELIGARE",35.6,314.1,206.977070707071,88.3561611837831,7751.20551896495
"1201","RELINFRA",402.85,618.6,519.766363636364,50.843751232395,2514.23158897681
"1202","REMSONSIND",38.3,140.7,59.6131165919283,17.6776409763788,307.738002456291
"1203","RENUKA",10.75,21.75,14.9875757575758,1.71886183679376,2.8655159796344
"1204","REPCOHOME",511.95,902.15,691.679797979798,90.6481130568575,8117.07534489633
"1205","REPRO",339.8,862.25,479.118383838384,124.127456800644,15374.7303622766
"1206","RESPONIND",35,113.5,73.1642126789366,18.666672969706,347.737164734822
"1207","REVATHI",521.5,1012.65,705.548665297741,95.4432460864756,8989.70713882974
"1208","RHFL",66.1,1079.72,949.131418685121,253.521950850863,64190.21532663
"1209","RICOAUTO",27.95,106.8,60.5522222222222,19.9892598974065,397.801566014395
"1210","RIIL",341.1,573.45,440.261717171717,47.2343731423914,2158.77688450292
"1211","RJL",113.55,372.95,155.341111111111,37.0201553837012,1321.95620254161
"1212","RKDL",7.65,18.8,10.3717171717172,1.88017520094352,3.4784395575185
"1213","RKFORGE",274.5,860.3,458.685353535354,130.312646479985,16899.2288576044
"1214","RMCL",7.4,39.55,22.3594949494949,10.0299536585261,102.000473581974
"1215","RML",273.95,791.4,438.520404040404,103.793360520293,10690.187429569
"1216","ROHITFERRO",3.55,8.7,5.27166246851385,1.0143026449151,1.03645163855176
"1217","ROHLTD",58.35,175.1,94.6243434343434,27.2560023535142,742.145090040077
"1218","ROLLT",3.7,19.7,9.8072202166065,5.20394066109785,26.8209198909119
"1219","ROLTA",51.2,101.8,63.7510101010101,9.4822777904383,90.3281669427064
"1220","ROSSELLIND",81.25,157.45,109.87303030303,12.5796742147514,154.230365691326
"1221","RPGLIFE",207.65,522.2,378.270606060606,91.7483544052382,8368.84432357993
"1222","RPOWER",35.35,60,45.8540404040404,4.92470778828385,23.9095482660614
"1223","RPPINFRA",104,349.6,215.733535353535,63.2527179060016,3995.89552364741
"1224","RSSOFTWARE",58.6,141.85,84.5145454545455,16.4482682026975,268.453605079131
"1225","RSWM",5.65,497.85,331.768644067797,148.870931295923,22160.1841778654
"1226","RSYSTEMS",35.55,75.4,52.2616161616162,9.20267582402018,85.1581063673169
"1227","RTNINFRA",2.9,11.2,4.32919191919192,1.76709732299113,3.12948637181532
"1228","RTNPOWER",5.35,12.85,8.38474747474747,1.79263130927715,3.19885491555228
"1229","RUBYMILLS",257.2,500,360.953636363636,44.186333769767,1880.54004941112
"1230","RUCHINFRA",2.65,9.2,4.70407098121086,1.66640730578051,2.76445046557944
"1231","RUCHIRA",51.75,200.6,117.864747474747,43.2270413038586,1863.47377882059
"1232","RUCHISOYA",16.2,32.85,23.5631313131313,3.02552222094676,8.97132437737701
"1233","RUPA",239.4,565.2,339.890707070707,86.7223645121837,7484.81839138347
"1234","RUSHIL",182.5,1160.3,596.965656565657,231.147733492474,53665.0732794033
"1235","SABEVENTS",10.9,95.8,42.1121118012422,15.8258353550541,251.675607911999
"1236","SABTN",14.25,413.05,235.806262626263,91.3677837315755,8367.06175221854
"1237","SADBHAV",205.15,426.95,292.609677419355,29.9955029810745,879.706542521994
"1238","SADBHIN",71.9,150.8,101.898080808081,12.6034175910034,156.522866059379
"1239","SAGCEM",360.3,921.7,690.765454545455,144.492565120306,20955.1328896761
"1240","SAIL",34.45,92.75,54.9380808080808,11.535920812025,131.398897466569
"1241","SAKHTISUG",21.7,51.5,33.7620202020202,6.44463826039006,40.7045229317466
"1242","SAKSOFT",161.75,451.85,232.901411290323,41.7312823586475,1733.21728354106
"1243","SAKUMA",50.6,261.65,87.6435353535354,43.9221404497379,1914.29941026663
"1244","SALORAINTL",40,73.4,51.6713541666667,7.59576557949261,57.6623443480341
"1245","SALSTEEL",2.3,8.55,4.59383838383838,1.7343538314582,3.02575377254325
"1246","SALZERELEC",164.65,257.95,202.042121212121,19.0933088239735,353.372721261195
"1247","SAMBHAAV",3.95,16.1,7.73184584178499,2.9877085668204,8.88965233801679
"1248","SANCO",20.55,137.3,78.8269911504425,33.6979190244866,1138.68541049389
"1249","SANDESH",669.95,1465.85,876.422222222222,99.5024912262699,9522.71492577598
"1250","SANGAMIND",184.1,322.95,259.239818548387,30.9025261653696,917.875739226947
"1251","SANGHIIND",45.2,141.7,76.7757575757576,20.8269571447373,430.019792970188
"1252","SANGHVIFOR",33.35,62.8,41.8744444444444,4.16735535469099,16.9079723346829
"1253","SANGHVIMOV",132.85,369.7,238.371717171717,50.0678826449794,2518.19091614526
"1254","SANOFI",3957.25,4810.95,4278.9897979798,173.678772986781,28488.808570431
"1255","SANWARIA",4.25,29.1,8.96080808080808,5.26136608020142,27.5494514987936
"1256","SARDAEN",76,512.2,239.922278225806,122.82453483003,15087.3983038042
"1257","SAREGAMA",189.05,916.45,334.517878787879,172.221911116351,29520.1921034842
"1258","SARLAPOLY",42.15,88.35,59.9411111111111,7.1986209443042,50.7266942195232
"1259","SASKEN",238.75,735.15,411.911111111111,93.062766669925,8545.56835526316
"1260","SASTASUNDR",49.85,149.9,97.1030685920578,23.7623907335881,578.181495153822
"1261","SATHAISPAT",30,98.05,54.1634343434343,14.9029558626659,221.036270549626
"1262","SATIN",252.65,690.2,388.037878787879,99.6931885672533,9911.37352042694
"1263","SBIN",151.8,12443.94,7876.0295154185,5138.04251814228,26384256.2121434
"1264","SCHAND",431.5,676,501.736809815951,44.163914599171,1972.87340803227
"1265","SCHNEIDER",115.8,182.8,138.481919191919,11.0542530035793,117.16488089396
"1266","SCI",55.4,109.15,75.139696969697,11.8628517622146,138.60761323764
"1267","SDBL",111.5,207.35,155.710505050505,21.6406677988653,454.831152854456
"1268","SEAMECLTD",65.6,183.25,110.001515151515,30.4657661584063,921.598772849957
"1269","SEINV",148.85,292.35,190.409063136456,25.4379668505139,649.971911602727
"1270","SELAN",152.95,266.75,188.417070707071,19.124875075802,355.423760796221
"1271","SELMCL",2.25,5.15,3.25191919191919,0.508551719844138,0.255805545331861
"1272","SENSEXIWIN",266.27,359,315.027,24.7871215029385,621.032762114695
"1273","SEPOWER",5.5,24.95,9.37295918367347,3.33708455872995,11.1428125912942
"1274","SEQUENT",96.8,179.4,126.161383928571,16.0933752500685,258.900419912512
"1275","SERVALL",0.9,4.4,2.97661637931034,0.902006148680893,0.809725634449244
"1276","SESHAPAPER",197.45,918.4,579.20971659919,229.008635134678,52628.092052069
"1277","SETCO",33.85,66,41.1041666666667,5.55978558451063,30.0710214510332
"1278","SETFGOLD",2316.65,2916.25,2688.56,108.806836541357,11737.1938775304
"1279","SETFNIF50",70.01,106.56,89.633595959596,9.51848548826267,90.2651771794872
"1280","SETFNIFBK",137.45,260.5,206.141050505051,34.3799629189912,1196.92505357625
"1281","SETFNN50",171.5,312.1,243.955553235908,38.5691111322545,1492.58726446834
"1282","SEZAL",3.8,10.65,5.86268498942918,1.29003587690176,1.63381071505357
"1283","SFL",916,1794.45,1280.98068181818,227.134897535849,51191.9540297701
"1284","SGBAUG24",2713,3129.87,2845.9536969697,97.1123577774702,9088.10775108778
"1285","SGBFEB24",2675.23,3143.5,2826.45347266881,107.479464821073,11400.5619732953
"1286","SGBMAR25",2687.3,2887.5,2761.81748571429,30.5352872085134,680.1313203711
"1287","SGBMAY25",2689.26,2825.86,2751.22222222222,26.41065372141,394.081845143745
"1288","SGBNOV23",2705,3383.22,2845.75477351916,130.659593814634,15795.5090480727
"1289","SGBNOV24",2657.03,2819.63,2756.27276515152,30.1050335647883,684.060461130314
"1290","SGBSEP24",2715.44,3051.66,2821.40285234899,59.4927615458259,3331.14929573023
"1291","SGFL",1.4,2.65,1.96606334841629,0.317271572180981,0.101211538461538
"1292","SGL",3,21.75,12.4953987730061,4.58505840176779,20.8401887320225
"1293","SHAHALLOYS",7.5,23.05,14.3648033126294,4.46820757743077,19.9396827830898
"1294","SHAKTIPUMP",96.45,534.7,252.601919191919,146.837357356839,21575.2484498119
"1295","SHALPAINTS",99.25,314.25,176.098080808081,45.1341733568794,2031.39669793072
"1296","SHANKARA",630.2,2270,1180.65027027027,403.848009792686,163344.607454906
"1297","SHANTIGEAR",79.9,174.4,119.216666666667,19.1174441293936,360.546496288799
"1298","SHARDACROP",205.75,554.25,403.636767676768,90.6454074420798,8240.53823070789
"1299","SHARDAMOTR",739,2965.4,1587.20070993915,740.325901492878,551122.915750064
"1300","SHARIABEES",174.1,262,211.633140096618,25.7340049439434,689.443834011767
"1301","SHARONBIO",5.1,28.9,10.0548484848485,4.13845972727096,17.5603416145258
"1302","SHEMAROO",222.75,464.95,353.137802419355,44.1204723251144,1919.22962965339
"1303","SHILPAMED",373.4,775.75,586.4287,93.5041348699916,8661.34799314629
"1304","SHILPI",10.6,235.1,112.398282828283,81.5618984664917,6654.66867061301
"1305","SHIRPUR-G",49.55,219.4,117.361414141414,34.6974567961056,1193.28718038686
"1306","SHIVAMAUTO",37.95,104.25,56.2964646464646,15.2183936966667,229.705302519118
"1307","SHIVTEX",81.6,409.75,235.590659340659,105.612439798032,11178.0932076899
"1308","SHK",210.3,343.75,272.001706827309,32.5850903138686,1051.18009816934
"1309","SHOPERSTOP",273.55,590.75,377.047272727273,71.1479241650259,5029.205972212
"1310","SHREECEM",9525.3,20234,15798.0492929293,2576.43019306193,6600981.22422028
"1311","SHREEPUSHK",97.9,277.55,175.830909090909,50.5384878006048,2538.87578487302
"1312","SHREERAMA",5.2,19.15,11.7446028513238,3.68944390410572,13.6164119560248
"1313","SHREYANIND",26,210.95,110.649371069182,55.2880487034544,3074.0593344366
"1314","SHREYAS",148.7,604.5,331.339191919192,95.3533091303009,8924.93392709483
"1315","SHRIPISTON",385,2831.25,1574.32720207254,435.61085391704,190597.221162001
"1316","SHRIRAMCIT",908.24,2591.8,1494.55848652384,421.789575225783,178591.664499761
"1317","SHRIRAMEPC",17.7,40.3,25.3736363636364,3.70181142182089,13.5472491718808
"1318","SHYAMCENT",4.7,17.95,8.09335317460318,2.19915049256212,4.78396833285998
"1319","SHYAMTEL",9.35,40.8,28.8788834951456,5.61784961293004,31.7814532693171
"1320","SICAGEN",15.3,54.05,27.9537373737374,9.35015810837098,87.3717273442931
"1321","SICAL",121.6,270.85,197.987399193548,46.8178059829861,2194.6998484543
"1322","SIEMENS",974.75,1462.9,1220.08545454545,104.067454623855,10514.0786292786
"1323","SIGNET",6.85,71.8,23.4807302231237,15.0338613018929,226.640073498491
"1324","SIL",20.1,31.5,24.1683198380567,1.93491811833903,3.73320663376338
"1325","SILINV",70.05,554,156.517954070981,97.7955054711927,9603.07074186983
"1326","SIMBHALS",23.55,56.2,32.5886771300448,4.6514526713649,20.8554412505668
"1327","SIMPLEX",21.05,64.55,32.7919715447154,9.37055456450893,88.1410220865829
"1328","SIMPLEXINF",196.35,591.75,361.233131313131,104.645315218886,10949.4607629125
"1329","SINTEX",22.85,119.1,66.9291919191919,28.1270370625948,791.977753312477
"1330","SITASHREE",3.45,16.25,8.02064777327935,3.12090848345388,9.79968541360422
"1331","SITINET",24.2,40.65,31.7913742690058,5.36215205355421,28.8338038920615
"1332","SIYSIL",555.75,2793.2,1422.29596774194,512.900915051315,262904.547824699
"1333","SJVN",27.35,37,31.0792929292929,2.4744382475098,6.06288297959351
"1334","SKFINDIA",1077.6,1930.8,1423.85464646465,167.962540040657,27885.6985314072
"1335","SKIL",18.25,42.8,27.419696969697,5.33890511272898,27.4896273463379
"1336","SKIPPER",125.8,280.4,176.043737373737,38.6237563662808,1492.92226719625
